API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Mon Jul 20 21:41:43 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Artemis II (spacecraft) (-1024) {source: Artemis_II_merged}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 02:00:00.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:50:00.0000 TDB
Step-size       : 20 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260720.p261016
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JUL-20. PREDICTS-> 2026-OCT-15
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2461139.361111111, A.D. 2026-Apr-08 20:40:00.0000, -8.528869808262921E+04, -2.600084665189172E+05, -1.530384602839309E+05,  4.361636039175628E-01,  7.017208152149186E-01,  3.359864920343355E-01,
2461139.375000000, A.D. 2026-Apr-08 21:00:00.0000, -8.476440708633592E+04, -2.591640484621766E+05, -1.526338719852154E+05,  4.376551018437684E-01,  7.056474664276480E-01,  3.383303639446064E-01,
2461139.388888889, A.D. 2026-Apr-08 21:20:00.0000, -8.423832490708696E+04, -2.583149008742782E+05, -1.522264600987346E+05,  4.391489275125792E-01,  7.096034309688081E-01,  3.406925153744721E-01,
2461139.402777778, A.D. 2026-Apr-08 21:40:00.0000, -8.371044868459881E+04, -2.574609883475354E+05, -1.518162025303769E+05,  4.406451924245212E-01,  7.135890966437284E-01,  3.430732118744645E-01,
2461139.416666667, A.D. 2026-Apr-08 22:00:00.0000, -8.318077542522534E+04, -2.566022750027400E+05, -1.514030768634038E+05,  4.421440072931807E-01,  7.176048614447454E-01,  3.454727255807242E-01,
2461139.430555556, A.D. 2026-Apr-08 22:20:00.0000, -8.264930200304236E+04, -2.557387244770899E+05, -1.509870603505852E+05,  4.436454821422121E-01,  7.216511338372061E-01,  3.478913354115055E-01,
2461139.444444444, A.D. 2026-Apr-08 22:40:00.0000, -8.211602516032942E+04, -2.548702999109715E+05, -1.505681299057111E+05,  4.451497263580912E-01,  7.257283329935768E-01,  3.503293272423992E-01,
2461139.458333333, A.D. 2026-Apr-08 23:00:00.0000, -8.158094150850333E+04, -2.539969639352913E+05, -1.501462620952911E+05,  4.466568487665869E-01,  7.298368890773224E-01,  3.527869941067759E-01,
2461139.472222222, A.D. 2026-Apr-08 23:20:00.0000, -8.104404752866423E+04, -2.531186786579772E+05, -1.497214331297771E+05,  4.481669576348598E-01,  7.339772434213019E-01,  3.552646363467213E-01,
2461139.486111111, A.D. 2026-Apr-08 23:40:00.0000, -8.050533957239063E+04, -2.522354056506673E+05, -1.492936188547967E+05,  4.496801608403461E-01,  7.381498489918797E-01,  3.577625619050896E-01,
2461139.500000000, A.D. 2026-Apr-09 00:00:00.0000, -7.996481386193547E+04, -2.513471059341823E+05, -1.488627947417156E+05,  4.511965658140137E-01,  7.423551705026133E-01,  3.602810864524402E-01,
2461139.513888889, A.D. 2026-Apr-09 00:20:00.0000, -7.942246649083497E+04, -2.504537399644185E+05, -1.484289358783169E+05,  4.527162796469118E-01,  7.465936848100401E-01,  3.628205336484636E-01,
2461139.527777778, A.D. 2026-Apr-09 00:40:00.0000, -7.887829342445868E+04, -2.495552676178706E+05, -1.479920169592164E+05,  4.542394091406144E-01,  7.508658812294177E-01,  3.653812353701906E-01,
2461139.541666667, A.D. 2026-Apr-09 01:00:00.0000, -7.833229050001223E+04, -2.486516481759627E+05, -1.475520122756033E+05,  4.557660609221146E-01,  7.551722619824787E-01,  3.679635320095315E-01,
2461139.555555556, A.D. 2026-Apr-09 01:20:00.0000, -7.778445342702082E+04, -2.477428403098435E+05, -1.471088957051174E+05,  4.572963410742301E-01,  7.595133418689763E-01,  3.705677723878408E-01,
2461139.569444444, A.D. 2026-Apr-09 01:40:00.0000, -7.723477778746064E+04, -2.468288020642883E+05, -1.466626407011896E+05,  4.588303560684313E-01,  7.638896500444046E-01,  3.731943147104077E-01,
2461139.583333333, A.D. 2026-Apr-09 02:00:00.0000, -7.668325903606384E+04, -2.459094908415417E+05, -1.462132202822565E+05,  4.603682119037050E-01,  7.683017289528987E-01,  3.758435261275023E-01,
2461139.597222222, A.D. 2026-Apr-09 02:20:00.0000, -7.612989250014263E+04, -2.449848633839538E+05, -1.457606070202798E+05,  4.619100146107925E-01,  7.727501354693782E-01,  3.785157833816166E-01,
2461139.611111111, A.D. 2026-Apr-09 02:40:00.0000, -7.557467337980370E+04, -2.440548757568798E+05, -1.453047730292853E+05,  4.634558705104825E-01,  7.772354416749981E-01,  3.812114732813006E-01,
2461139.625000000, A.D. 2026-Apr-09 03:00:00.0000, -7.501759674805256E+04, -2.431194833309752E+05, -1.448456899534958E+05,  4.650058846898672E-01,  7.817582326660439E-01,  3.839309917181981E-01,
2461139.638888889, A.D. 2026-Apr-09 03:20:00.0000, -7.445865755053941E+04, -2.421786407634436E+05, -1.443833289548341E+05,  4.665601641762993E-01,  7.863191122576203E-01,  3.866747465649562E-01,
2461139.652777778, A.D. 2026-Apr-09 03:40:00.0000, -7.389785060555907E+04, -2.412323019792377E+05, -1.439176607002813E+05,  4.681188148396075E-01,  7.909186981920442E-01,  3.894431554268101E-01,
2461139.666666667, A.D. 2026-Apr-09 04:00:00.0000, -7.333517060386375E+04, -2.402804201514460E+05, -1.434486553487110E+05,  4.696819430088617E-01,  7.955576252801028E-01,  3.922366472915275E-01,
2461139.680555556, A.D. 2026-Apr-09 04:20:00.0000, -7.277061210868879E+04, -2.393229476815167E+05, -1.429762825375129E+05,  4.712496551659981E-01,  8.002365453348470E-01,  3.950556626044222E-01,
2461139.694444444, A.D. 2026-Apr-09 04:40:00.0000, -7.220416955519415E+04, -2.383598361779380E+05, -1.425005113683217E+05,  4.728220580094700E-01,  8.049561277541304E-01,  3.979006536725381E-01,
2461139.708333333, A.D. 2026-Apr-09 05:00:00.0000, -7.163583725036742E+04, -2.373910364351129E+05, -1.420213103927003E+05,  4.743992585073947E-01,  8.097170601090705E-01,  4.007720850743665E-01,
2461139.722222222, A.D. 2026-Apr-09 05:20:00.0000, -7.106560937288098E+04, -2.364164984115479E+05, -1.415386475973394E+05,  4.759813637541241E-01,  8.145200484277374E-01,  4.036704339227127E-01,
2461139.736111111, A.D. 2026-Apr-09 05:40:00.0000, -7.049347997243259E+04, -2.354361712065106E+05, -1.410524903883484E+05,  4.775684813548509E-01,  8.193658184016621E-01,  4.065961905915206E-01,
2461139.750000000, A.D. 2026-Apr-09 06:00:00.0000, -6.991944296957452E+04, -2.344500030368390E+05, -1.405628055754629E+05,  4.791607190691323E-01,  8.242551153619579E-01,  4.095498588381787E-01,
2461139.763888889, A.D. 2026-Apr-09 06:20:00.0000, -6.934349215521463E+04, -2.334579412124756E+05, -1.400695593554551E+05,  4.807581851646898E-01,  8.291887054964338E-01,  4.125319565469759E-01,
2461139.777777778, A.D. 2026-Apr-09 06:40:00.0000, -6.876562119037894E+04, -2.324599321116940E+05, -1.395727172952231E+05,  4.823609881083278E-01,  8.341673759628545E-01,  4.155430159303420E-01,
2461139.791666667, A.D. 2026-Apr-09 07:00:00.0000, -6.818582360542602E+04, -2.314559211545917E+05, -1.390722443138371E+05,  4.839692368875188E-01,  8.391919361211352E-01,  4.185835842939048E-01,
2461139.805555556, A.D. 2026-Apr-09 07:20:00.0000, -6.760409279971026E+04, -2.304458527765175E+05, -1.385681046643688E+05,  4.855830408867784E-01,  8.442632180340501E-01,  4.216542244434559E-01,
2461139.819444444, A.D. 2026-Apr-09 07:40:00.0000, -6.702042204123756E+04, -2.294296704006140E+05, -1.380602619150865E+05,  4.872025099200098E-01,  8.493820772705903E-01,  4.247555152505118E-01,
2461139.833333333, A.D. 2026-Apr-09 08:00:00.0000, -6.643480446577816E+04, -2.284073164084936E+05, -1.375486789295159E+05,  4.888277542819934E-01,  8.545493937881291E-01,  4.278880522646606E-01,
2461139.847222222, A.D. 2026-Apr-09 08:20:00.0000, -6.584723307648739E+04, -2.273787321108228E+05, -1.370333178462452E+05,  4.904588850627448E-01,  8.597660733094833E-01,  4.310524485834106E-01,
2461139.861111111, A.D. 2026-Apr-09 08:40:00.0000, -6.525770074343566E+04, -2.263438577167340E+05, -1.365141400579223E+05,  4.920960125201664E-01,  8.650330453443417E-01,  4.342493340437097E-01,
2461139.875000000, A.D. 2026-Apr-09 09:00:00.0000, -6.466620020279501E+04, -2.253026323015569E+05, -1.359911061891828E+05,  4.937392494030057E-01,  8.703512699346695E-01,  4.374793588033728E-01,
2461139.888888889, A.D. 2026-Apr-09 09:20:00.0000, -6.407272405633162E+04, -2.242549937739578E+05, -1.354641760740375E+05,  4.953887076417807E-01,  8.757217328182872E-01,  4.407431911187449E-01,
2461139.902777778, A.D. 2026-Apr-09 09:40:00.0000, -6.346915250140787E+04, -2.232005674591176E+05, -1.349424100102162E+05,  4.971843626999050E-01,  8.811299646347703E-01,  4.438586648948349E-01,
2461139.916666667, A.D. 2026-Apr-09 10:00:00.0000, -6.287153471559715E+04, -2.221399302780032E+05, -1.344077829648125E+05,  4.988463628196433E-01,  8.866078078286987E-01,  4.471923391950488E-01,
2461139.930555556, A.D. 2026-Apr-09 10:20:00.0000, -6.227191860989119E+04, -2.210726865736701E+05, -1.338691340204478E+05,  5.005149148301470E-01,  8.921410187490081E-01,  4.505619534928454E-01,
2461139.944444444, A.D. 2026-Apr-09 10:40:00.0000, -6.167029625356132E+04, -2.199987692426830E+05, -1.333264195993495E+05,  5.021901328198953E-01,  8.977307063375343E-01,  4.539682611352180E-01,
2461139.958333333, A.D. 2026-Apr-09 11:00:00.0000, -6.106665957885369E+04, -2.189181098311288E+05, -1.327795952060097E+05,  5.038721313643280E-01,  9.033780131776025E-01,  4.574120387459077E-01,
2461139.972222222, A.D. 2026-Apr-09 11:20:00.0000, -6.046100038000617E+04, -2.178306384927487E+05, -1.322286153983339E+05,  5.055610255502815E-01,  9.090841168648508E-01,  4.608940871908693E-01,
2461139.986111111, A.D. 2026-Apr-09 11:40:00.0000, -5.985331031297089E+04, -2.167362839466942E+05, -1.316734337582672E+05,  5.072569308913271E-01,  9.148502312315338E-01,  4.644152324784453E-01,
2461140.000000000, A.D. 2026-Apr-09 12:00:00.0000, -5.924358089483496E+04, -2.156349734330736E+05, -1.311140028609553E+05,  5.089599635235612E-01,  9.206776081578726E-01,  4.679763269745650E-01,
2461140.013888889, A.D. 2026-Apr-09 12:20:00.0000, -5.863180350305282E+04, -2.145266326663122E+05, -1.305502742424303E+05,  5.106702397838287E-01,  9.265675383817524E-01,  4.715782501272110E-01,
2461140.027777778, A.D. 2026-Apr-09 12:40:00.0000, -5.801796937514891E+04, -2.134111857874585E+05, -1.299821983663790E+05,  5.123878766831641E-01,  9.325213539771728E-01,  4.752219100505830E-01,
2461140.041666667, A.D. 2026-Apr-09 13:00:00.0000, -5.740206960814086E+04, -2.122885553139778E+05, -1.294097245892300E+05,  5.141129910932495E-01,  9.385404285995105E-01,  4.789082439950230E-01,
2461140.055555556, A.D. 2026-Apr-09 13:20:00.0000, -5.678409515834924E+04, -2.111586620881223E+05, -1.288328011240952E+05,  5.158457009211437E-01,  9.446261814436122E-01,  4.826382207225223E-01,
2461140.069444444, A.D. 2026-Apr-09 13:40:00.0000, -5.616403684067923E+04, -2.100214252220937E+05, -1.282513750026302E+05,  5.175861238856322E-01,  9.507800769401749E-01,  4.864128407354559E-01,
2461140.083333333, A.D. 2026-Apr-09 14:00:00.0000, -5.554188532849195E+04, -2.088767620419046E+05, -1.276653920357622E+05,  5.193343780391286E-01,  9.570036277395831E-01,  4.902331381978974E-01,
2461140.097222222, A.D. 2026-Apr-09 14:20:00.0000, -5.491763115355931E+04, -2.077245880288893E+05, -1.270747967727260E+05,  5.210905816084129E-01,  9.632983965716518E-01,  4.941001823080262E-01,
2461140.111111111, A.D. 2026-Apr-09 14:40:00.0000, -5.429126470554255E+04, -2.065648167576805E+05, -1.264795324577712E+05,  5.228548529009479E-01,  9.696659983490103E-01,  4.980150788198460E-01,
2461140.125000000, A.D. 2026-Apr-09 15:00:00.0000, -5.366277623211772E+04, -2.053973598325652E+05, -1.258795409854922E+05,  5.246273102301179E-01,  9.761081024412802E-01,  5.019789716752190E-01,
2461140.138888889, A.D. 2026-Apr-09 15:20:00.0000, -5.303215583920976E+04, -2.042221268210698E+05, -1.252747628541616E+05,  5.264080718360667E-01,  9.826264350778584E-01,  5.059930447325719E-01,
2461140.152777778, A.D. 2026-Apr-09 15:40:00.0000, -5.239939349078180E+04, -2.030390251835649E+05, -1.246651371164100E+05,  5.281972557519696E-01,  9.892227818081776E-01,  5.100585235508128E-01,
2461140.166666667, A.D. 2026-Apr-09 16:00:00.0000, -5.176447900931661E+04, -2.018479602008077E+05, -1.240506013282021E+05,  5.299949797140278E-01,  9.958989902030281E-01,  5.141766773293759E-01,
2461140.180555556, A.D. 2026-Apr-09 16:20:00.0000, -5.112740207644985E+04, -2.006488348982306E+05, -1.234310914954608E+05,  5.318013610325674E-01,  1.002656972655131E+00,  5.183488209332029E-01,
2461140.194444444, A.D. 2026-Apr-09 16:40:00.0000, -5.048815223320027E+04, -1.994415499657045E+05, -1.228065420176398E+05,  5.336165164187539E-01,  1.009498709290761E+00,  5.225763170085156E-01,
2461140.208333333, A.D. 2026-Apr-09 17:00:00.0000, -4.984671888094962E+04, -1.982260036747102E+05, -1.221768856291993E+05,  5.354405618143993E-01,  1.016426251080025E+00,  5.268605782398834E-01,
2461140.222222222, A.D. 2026-Apr-09 17:20:00.0000, -4.920309128262816E+04, -1.970020917916548E+05, -1.215420533382872E+05,  5.372736123968916E-01,  1.023441723497111E+00,  5.312030699322063E-01,
2461140.236111111, A.D. 2026-Apr-09 17:40:00.0000, -4.855725856356108E+04, -1.957697074860263E+05, -1.209019743618982E+05,  5.391157819830783E-01,  1.030547329275828E+00,  5.356053121658261E-01,
2461140.250000000, A.D. 2026-Apr-09 18:00:00.0000, -4.790920971319007E+04, -1.945287412353975E+05, -1.202565760584992E+05,  5.409671833337331E-01,  1.037745353118968E+00,  5.400688830130195E-01,
2461140.263888889, A.D. 2026-Apr-09 18:20:00.0000, -4.725893358670920E+04, -1.932790807251533E+05, -1.196057838569602E+05,  5.428279270861708E-01,  1.045038164059927E+00,  5.445954205820629E-01,
2461140.277777778, A.D. 2026-Apr-09 18:40:00.0000, -4.660641890736939E+04, -1.920206107440414E+05, -1.189495211823043E+05,  5.446981227684659E-01,  1.052428222099775E+00,  5.491866273397321E-01,
2461140.291666667, A.D. 2026-Apr-09 19:00:00.0000, -4.595165426850835E+04, -1.907532130733821E+05, -1.182877093770787E+05,  5.465778773814193E-01,  1.059918080493516E+00,  5.538442722278083E-01,
2461140.305555556, A.D. 2026-Apr-09 19:20:00.0000, -4.529462813652493E+04, -1.894767663718852E+05, -1.176202676192946E+05,  5.484672950619452E-01,  1.067510390429261E+00,  5.585701940806526E-01,
2461140.319444444, A.D. 2026-Apr-09 19:40:00.0000, -4.463532885426029E+04, -1.881911460546364E+05, -1.169471128361101E+05,  5.503664778493081E-01,  1.075207908220744E+00,  5.633663064297375E-01,
2461140.333333333, A.D. 2026-Apr-09 20:00:00.0000, -4.397315357430116E+04, -1.868961243134530E+05, -1.162686326579640E+05,  5.938659352290661E-01,  1.090039836195187E+00,  5.349482468757194E-01,
2461140.347222222, A.D. 2026-Apr-09 20:20:00.0000, -4.330632639449551E+04, -1.855912592194142E+05, -1.155861765252378E+05,  5.543252782917201E-01,  1.090962959489712E+00,  5.730504935772054E-01,
2461140.361111111, A.D. 2026-Apr-09 20:40:00.0000, -4.263997973539398E+04, -1.842772968036629E+05, -1.148955122438299E+05,  5.562541669831781E-01,  1.098993688994926E+00,  5.780695634553333E-01,
2461140.375000000, A.D. 2026-Apr-09 21:00:00.0000, -4.197131234411941E+04, -1.829536274181787E+05, -1.141987781053592E+05,  5.581931790736703E-01,  1.107141791157187E+00,  5.831673050159355E-01,
2461140.388888889, A.D. 2026-Apr-09 21:20:00.0000, -4.130031202416238E+04, -1.816201082134432E+05, -1.134958783057136E+05,  5.601423943051419E-01,  1.115410626045522E+00,  5.883460648472173E-01,
2461140.402777778, A.D. 2026-Apr-09 21:40:00.0000, -4.062696648675248E+04, -1.802765922236457E+05, -1.127867141643801E+05,  5.621018867279768E-01,  1.123803695619255E+00,  5.936082914406251E-01,
2461140.416666667, A.D. 2026-Apr-09 22:00:00.0000, -3.995126335816219E+04, -1.789229281918671E+05, -1.120711839987847E+05,  5.640717235272981E-01,  1.132324650650908E+00,  5.989565404893580E-01,
2461140.430555556, A.D. 2026-Apr-09 22:20:00.0000, -3.927319018849955E+04, -1.775589603867049E+05, -1.113491829920707E+05,  5.660519643284846E-01,  1.140977299298199E+00,  6.043934811796874E-01,
2461140.444444444, A.D. 2026-Apr-09 22:40:00.0000, -3.859273446152622E+04, -1.761845284085512E+05, -1.106206030532185E+05,  5.680426602620053E-01,  1.149765615959530E+00,  6.099219027620342E-01,
2461140.458333333, A.D. 2026-Apr-09 23:00:00.0000, -3.790988360500283E+04, -1.747994669835617E+05, -1.098853326683000E+05,  5.700438530097059E-01,  1.158693750913420E+00,  6.155447216856639E-01,
2461140.472222222, A.D. 2026-Apr-09 23:20:00.0000, -3.722462500289179E+04, -1.734036057469531E+05, -1.091432567435560E+05,  5.720555737065643E-01,  1.167766040568234E+00,  6.212649892124432E-01,
2461140.486111111, A.D. 2026-Apr-09 23:40:00.0000, -3.653693166513899E+04, -1.719965717513395E+05, -1.083942935210631E+05,  5.740544667099291E-01,  1.176649969986457E+00,  6.271470453116362E-01,
2461140.500000000, A.D. 2026-Apr-10 00:00:00.0000, -3.584681482420100E+04, -1.705785268874453E+05, -1.076382577823281E+05,  5.761142974870359E-01,  1.186399226442014E+00,  6.330019882209549E-01,
2461140.513888889, A.D. 2026-Apr-10 00:20:00.0000, -3.515425269812174E+04, -1.691491442212655E+05, -1.068750468773628E+05,  5.781576686754430E-01,  1.195932042370428E+00,  6.390344044799021E-01,
2461140.527777778, A.D. 2026-Apr-10 00:40:00.0000, -3.445923221057207E+04, -1.677082245504308E+05, -1.061045307423258E+05,  5.802115611367871E-01,  1.205628454643564E+00,  6.451779997860729E-01,
2461140.541666667, A.D. 2026-Apr-10 01:00:00.0000, -3.376174075971965E+04, -1.662555683153976E+05, -1.053265736642817E+05,  5.822759321383481E-01,  1.215493912636275E+00,  6.514366355844888E-01,
2461140.555555556, A.D. 2026-Apr-10 01:20:00.0000, -3.306176580688015E+04, -1.647909692595084E+05, -1.045410351811546E+05,  5.843507187282673E-01,  1.225534131406364E+00,  6.578143676349648E-01,
2461140.569444444, A.D. 2026-Apr-10 01:40:00.0000, -3.235929490222341E+04, -1.633142141002575E+05, -1.037477698410526E+05,  5.864358357139577E-01,  1.235755109327872E+00,  6.643154591541124E-01,
2461140.583333333, A.D. 2026-Apr-10 02:00:00.0000, -3.165431571272762E+04, -1.618250821778896E+05, -1.029466269448220E+05,  5.885311729005637E-01,  1.246163146095697E+00,  6.709443944818583E-01,
2461140.597222222, A.D. 2026-Apr-10 02:20:00.0000, -3.094681605394604E+04, -1.603233450821944E+05, -1.021374502718862E+05,  5.906365922836821E-01,  1.256764862737488E+00,  6.777058941758934E-01,
2461140.611111111, A.D. 2026-Apr-10 02:40:00.0000, -3.023678392533009E+04, -1.588087662543058E+05, -1.013200777872118E+05,  5.927519251683585E-01,  1.267567223817081E+00,  6.846049316822410E-01,
2461140.625000000, A.D. 2026-Apr-10 03:00:00.0000, -2.952452633604649E+04, -1.572811984254423E+05, -1.004939469620707E+05,  5.938790087695570E-01,  1.278280133966151E+00,  6.928929505504374E-01,
2461140.638888889, A.D. 2026-Apr-10 03:20:00.0000, -2.881047302609383E+04, -1.557404216077976E+05, -9.965828099061921E+04,  5.960428912639404E-01,  1.289530970478838E+00,  7.000444566992461E-01,
2461140.652777778, A.D. 2026-Apr-10 03:40:00.0000, -2.809395243912128E+04, -1.541861558834763E+05, -9.881382483988706E+04,  5.981722975630956E-01,  1.300964451298673E+00,  7.073992945227533E-01,
2461140.666666667, A.D. 2026-Apr-10 04:00:00.0000, -2.737485486533749E+04, -1.526180127037101E+05, -9.796045936620679E+04,  6.003251224982500E-01,  1.312647012218651E+00,  7.149037389757619E-01,
2461140.680555556, A.D. 2026-Apr-10 04:20:00.0000, -2.665316871275868E+04, -1.510357064180379E+05, -9.709798915376181E+04,  6.024865279376952E-01,  1.324571184097634E+00,  7.225749795912707E-01,
2461140.694444444, A.D. 2026-Apr-10 04:40:00.0000, -2.592888393946387E+04, -1.494389413826354E+05, -9.622620993349077E+04,  6.046560786379617E-01,  1.336746573536817E+00,  7.304199387796703E-01,
2461140.708333333, A.D. 2026-Apr-10 05:00:00.0000, -2.520199106586869E+04, -1.478274100976271E+05, -9.534490888439430E+04,  6.068332726003639E-01,  1.349183343512079E+00,  7.384459540515144E-01,
2461140.722222222, A.D. 2026-Apr-10 05:20:00.0000, -2.447248125804903E+04, -1.462007925110911E+05, -9.445386411432723E+04,  6.090175333269490E-01,  1.361892256367653E+00,  7.466608110014005E-01,
2461140.736111111, A.D. 2026-Apr-10 05:40:00.0000, -2.374034642042863E+04, -1.445587552677915E+05, -9.355284409859419E+04,  6.112082050256477E-01,  1.374884729828064E+00,  7.550727844314939E-01,
2461140.750000000, A.D. 2026-Apr-10 06:00:00.0000, -2.300557929986130E+04, -1.429009508990425E+05, -9.264160707310424E+04,  6.134045384851079E-01,  1.388172879409534E+00,  7.636906731544634E-01,
2461140.763888889, A.D. 2026-Apr-10 06:20:00.0000, -2.226817360253998E+04, -1.412270169477761E+05, -9.171990037741246E+04,  6.156056819054240E-01,  1.401769579919292E+00,  7.725238465076987E-01,
2461140.777777778, A.D. 2026-Apr-10 06:40:00.0000, -2.152757993204160E+04, -1.395366599226207E+05, -9.078777338147420E+04,  6.178190924269434E-01,  1.415662072268457E+00,  7.816061140318739E-01,
2461140.791666667, A.D. 2026-Apr-10 07:00:00.0000, -2.078487263450458E+04, -1.378293464288174E+05, -8.984429356360053E+04,  6.200267616220586E-01,  1.429917821982077E+00,  7.909004968112590E-01,
2461140.805555556, A.D. 2026-Apr-10 07:20:00.0000, -2.003951510222823E+04, -1.361047162073089E+05, -8.888951327019141E+04,  6.222359301480437E-01,  1.444525963179985E+00,  8.004422035559265E-01,
2461140.819444444, A.D. 2026-Apr-10 07:40:00.0000, -1.929150636297736E+04, -1.343623365317470E+05, -8.792312847966472E+04,  6.244451904707849E-01,  1.459503106321364E+00,  8.102434279506506E-01,
2461140.833333333, A.D. 2026-Apr-10 08:00:00.0000, -1.854084724293587E+04, -1.326017540645484E+05, -8.694482002190010E+04,  6.266529490692390E-01,  1.474867009850299E+00,  8.203172370234706E-01,
2461140.847222222, A.D. 2026-Apr-10 08:20:00.0000, -1.778754060404549E+04, -1.308224934170308E+05, -8.595425248142380E+04,  6.288574025106118E-01,  1.490636686368516E+00,  8.306776542756814E-01,
2461140.861111111, A.D. 2026-Apr-10 08:40:00.0000, -1.703159161188911E+04, -1.290240555743827E+05, -8.495107299473164E+04,  6.310565095459298E-01,  1.506832520172649E+00,  8.413397521909078E-01,
2461140.875000000, A.D. 2026-Apr-10 09:00:00.0000, -1.627300804001436E+04, -1.272059161725762E+05, -8.393490993064267E+04,  6.332479590555955E-01,  1.523476398724401E+00,  8.523197560014364E-01,
2461140.888888889, A.D. 2026-Apr-10 09:20:00.0000, -1.551180061553374E+04, -1.253675236081764E+05, -8.290537143856524E+04,  6.354291333303996E-01,  1.540591860499586E+00,  8.636351606250445E-01,
2461140.902777778, A.D. 2026-Apr-10 09:40:00.0000, -1.474798341164175E+04, -1.235082969588142E+05, -8.186204384705501E+04,  6.375970653699949E-01,  1.558204260543038E+00,  8.753048621535500E-01,
2461140.916666667, A.D. 2026-Apr-10 10:00:00.0000, -1.398157429592222E+04, -1.216276236941373E+05, -8.080448989535373E+04,  6.397483891640302E-01,  1.576340956392592E+00,  8.873493061328449E-01,
2461140.930555556, A.D. 2026-Apr-10 10:20:00.0000, -1.321259544263333E+04, -1.197248571486127E+05, -7.973224677489598E+04,  6.418792829881885E-01,  1.595031520747765E+00,  8.997906571157238E-01,
2461140.944444444, A.D. 2026-Apr-10 10:40:00.0000, -1.244107391873948E+04, -1.177993137230714E+05, -7.864482395405903E+04,  6.439854016201051E-01,  1.614307978383202E+00,  9.126529891487711E-01,
2461140.958333333, A.D. 2026-Apr-10 11:00:00.0000, -1.166704235810065E+04, -1.158502697834447E+05, -7.754170075891197E+04,  6.460617984931257E-01,  1.634205078790610E+00,  9.259625049325804E-01,
2461140.972222222, A.D. 2026-Apr-10 11:20:00.0000, -1.089053973650923E+04, -1.138769582089182E+05, -7.642232367189522E+04,  6.481028332973081E-01,  1.654760604453143E+00,  9.397477851485284E-01,
2461140.986111111, A.D. 2026-Apr-10 11:40:00.0000, -1.011161226743253E+04, -1.118785645450056E+05, -7.528610331016818E+04,  6.501020638813717E-01,  1.676015725170402E+00,  9.540400756901180E-01,
2461141.000000000, A.D. 2026-Apr-10 12:00:00.0000, -9.330314439351512E+03, -1.098542227020066E+05, -7.413241103441607E+04,  6.520521179044720E-01,  1.698015403328140E+00,  9.688736178320584E-01,
2461141.013888889, A.D. 2026-Apr-10 12:20:00.0000, -8.546710220188521E+03, -1.078030101290679E+05, -7.296057513008281E+04,  6.539445406211799E-01,  1.720808861003615E+00,  9.842860302678704E-01,
2461141.027777778, A.D. 2026-Apr-10 12:40:00.0000, -7.760874462085932E+03, -1.057239423871082E+05, -7.176987649539237E+04,  6.557696133830117E-01,  1.744450119863941E+00,  1.000318752618954E+00,
2461141.041666667, A.D. 2026-Apr-10 13:00:00.0000, -6.972894544802828E+03, -1.036159670234914E+05, -7.055954375442487E+04,  6.575161362346424E-01,  1.768998627688221E+00,  1.017017562467284E+00,
2461141.055555556, A.D. 2026-Apr-10 13:20:00.0000, -6.182872304901554E+03, -1.014779566326966E+05, -6.932874769728485E+04,  6.591711663380744E-01,  1.794519988731540E+00,  1.034433180914199E+00,
2461141.069444444, A.D. 2026-Apr-10 13:40:00.0000, -5.390926311311236E+03, -9.930870097017806E+04, -6.807659493271471E+04,  6.607197011216472E-01,  1.821086817483835E+00,  1.052621984308369E+00,
2461141.083333333, A.D. 2026-Apr-10 14:00:00.0000, -4.597194560140173E+03, -9.710689795296280E+04, -6.680212061052620E+04,  6.621442942241833E-01,  1.848779746311135E+00,  1.071646847771256E+00,
2461141.097222222, A.D. 2026-Apr-10 14:20:00.0000, -3.801837680037317E+03, -9.487114334516408E+04, -6.550428003989563E+04,  6.634245840102361E-01,  1.877688612021059E+00,  1.091578145202745E+00,
2461141.111111111, A.D. 2026-Apr-10 14:40:00.0000, -3.005042766046650E+03, -9.259991889024037E+04, -6.418193899468074E+04,  6.645367149580294E-01,  1.907913870402518E+00,  1.112494947176641E+00,
2461141.125000000, A.D. 2026-Apr-10 15:00:00.0000, -2.207027986796357E+03, -9.029157858443857E+04, -6.283386244008508E+04,  6.654526199246010E-01,  1.939568284397908E+00,  1.134486460030623E+00,
